NAME	BARCODE	TEST_TYPE	SINGLE_REPEAT_TYPE	ADMINISTRATION_ROUTE_TYPE	SACRIFICE_PERIOD	DOSE	DOSE_LEVEL	CATEGORY	VALUE
14862	TOLBUTAMIDE	3017344020	in vivo	Repeat	Gavage	15 day	100	Low	MECHANISM	Trigger insulin release in pancreatic beta cells
14863	TOLBUTAMIDE	3017344021	in vivo	Repeat	Gavage	15 day	100	Low	MECHANISM	Trigger insulin release in pancreatic beta cells
14864	TOLBUTAMIDE	3017344022	in vivo	Repeat	Gavage	15 day	100	Low	MECHANISM	Trigger insulin release in pancreatic beta cells
14865	TOLBUTAMIDE	3017345002	in vivo	Repeat	Gavage	29 day	100	Low	MECHANISM	Trigger insulin release in pancreatic beta cells
14866	TOLBUTAMIDE	3017345003	in vivo	Repeat	Gavage	29 day	100	Low	MECHANISM	Trigger insulin release in pancreatic beta cells
14867	TOLBUTAMIDE	3017379009	in vivo	Single	Gavage	3 hr	1000	High	MECHANISM	Trigger insulin release in pancreatic beta cells
14868	TOLBUTAMIDE	3017379010	in vivo	Single	Gavage	3 hr	1000	High	MECHANISM	Trigger insulin release in pancreatic beta cells
14869	TOLBUTAMIDE	3017379020	in vivo	Single	Gavage	6 hr	1000	High	MECHANISM	Trigger insulin release in pancreatic beta cells
14870	TOLBUTAMIDE	3017379021	in vivo	Single	Gavage	6 hr	1000	High	MECHANISM	Trigger insulin release in pancreatic beta cells
14871	TOLBUTAMIDE	3017379022	in vivo	Single	Gavage	6 hr	1000	High	MECHANISM	Trigger insulin release in pancreatic beta cells
14872	TOLBUTAMIDE	3017380002	in vivo	Single	Gavage	9 hr	1000	High	MECHANISM	Trigger insulin release in pancreatic beta cells
14873	TOLBUTAMIDE	3017380003	in vivo	Single	Gavage	9 hr	1000	High	MECHANISM	Trigger insulin release in pancreatic beta cells
14874	TOLBUTAMIDE	3017380004	in vivo	Single	Gavage	9 hr	1000	High	MECHANISM	Trigger insulin release in pancreatic beta cells
14875	TOLBUTAMIDE	3017380014	in vivo	Single	Gavage	24 hr	1000	High	MECHANISM	Trigger insulin release in pancreatic beta cells
14876	TOLBUTAMIDE	3017380015	in vivo	Single	Gavage	24 hr	1000	High	MECHANISM	Trigger insulin release in pancreatic beta cells
14877	TOLBUTAMIDE	3017380016	in vivo	Single	Gavage	24 hr	1000	High	MECHANISM	Trigger insulin release in pancreatic beta cells
14878	TOLBUTAMIDE	3017363029	in vivo	Repeat	Gavage	29 day	300	Middle	MECHANISM	Trigger insulin release in pancreatic beta cells
14879	TOLBUTAMIDE	3017363030	in vivo	Repeat	Gavage	29 day	300	Middle	MECHANISM	Trigger insulin release in pancreatic beta cells
14880	TOLBUTAMIDE	3017345020	in vivo	Repeat	Gavage	4 day	1000	High	MECHANISM	Trigger insulin release in pancreatic beta cells
14881	TOLBUTAMIDE	3017345021	in vivo	Repeat	Gavage	4 day	1000	High	MECHANISM	Trigger insulin release in pancreatic beta cells
14882	TOLBUTAMIDE	3017345022	in vivo	Repeat	Gavage	4 day	1000	High	MECHANISM	Trigger insulin release in pancreatic beta cells
14883	TOLBUTAMIDE	3017379003	in vivo	Single	Gavage	3 hr	100	Low	MECHANISM	Trigger insulin release in pancreatic beta cells
14884	TOLBUTAMIDE	3017345011	in vivo	Repeat	Gavage	4 day	0	Control	MECHANISM	Trigger insulin release in pancreatic beta cells
14885	TOLBUTAMIDE	3017345012	in vivo	Repeat	Gavage	4 day	0	Control	MECHANISM	Trigger insulin release in pancreatic beta cells
14886	TOLBUTAMIDE	3017345013	in vivo	Repeat	Gavage	4 day	0	Control	MECHANISM	Trigger insulin release in pancreatic beta cells
14887	TOLBUTAMIDE	3017345023	in vivo	Repeat	Gavage	8 day	0	Control	MECHANISM	Trigger insulin release in pancreatic beta cells
14888	TOLBUTAMIDE	3017345024	in vivo	Repeat	Gavage	8 day	0	Control	MECHANISM	Trigger insulin release in pancreatic beta cells
14889	TOLBUTAMIDE	3017345025	in vivo	Repeat	Gavage	8 day	0	Control	MECHANISM	Trigger insulin release in pancreatic beta cells
14890	TOLBUTAMIDE	3017344017	in vivo	Repeat	Gavage	15 day	0	Control	MECHANISM	Trigger insulin release in pancreatic beta cells
14891	TOLBUTAMIDE	3017345005	in vivo	Repeat	Gavage	29 day	300	Middle	MECHANISM	Trigger insulin release in pancreatic beta cells
14892	TOLBUTAMIDE	3017345018	in vivo	Repeat	Gavage	4 day	300	Middle	MECHANISM	Trigger insulin release in pancreatic beta cells
14893	TOLBUTAMIDE	3017345019	in vivo	Repeat	Gavage	4 day	300	Middle	MECHANISM	Trigger insulin release in pancreatic beta cells
14894	TOLBUTAMIDE	3017363028	in vivo	Repeat	Gavage	29 day	100	Low	MECHANISM	Trigger insulin release in pancreatic beta cells
14895	TOLBUTAMIDE	3017345017	in vivo	Repeat	Gavage	4 day	300	Middle	MECHANISM	Trigger insulin release in pancreatic beta cells
14896	TOLBUTAMIDE	3017346001	in vivo	Repeat	Gavage	8 day	300	Middle	MECHANISM	Trigger insulin release in pancreatic beta cells
14897	TOLBUTAMIDE	3017344023	in vivo	Repeat	Gavage	15 day	300	Middle	MECHANISM	Trigger insulin release in pancreatic beta cells
14898	TOLBUTAMIDE	3017345029	in vivo	Repeat	Gavage	8 day	300	Middle	MECHANISM	Trigger insulin release in pancreatic beta cells
14899	TOLBUTAMIDE	3017345030	in vivo	Repeat	Gavage	8 day	300	Middle	MECHANISM	Trigger insulin release in pancreatic beta cells
14900	TOLBUTAMIDE	3017345009	in vivo	Repeat	Gavage	29 day	1000	High	MECHANISM	Trigger insulin release in pancreatic beta cells
14901	TOLBUTAMIDE	3017344026	in vivo	Repeat	Gavage	15 day	1000	High	MECHANISM	Trigger insulin release in pancreatic beta cells
14902	TOLBUTAMIDE	3017344024	in vivo	Repeat	Gavage	15 day	300	Middle	MECHANISM	Trigger insulin release in pancreatic beta cells
14903	TOLBUTAMIDE	3017344025	in vivo	Repeat	Gavage	15 day	300	Middle	MECHANISM	Trigger insulin release in pancreatic beta cells
14904	TOLBUTAMIDE	3017346004	in vivo	Repeat	Gavage	8 day	1000	High	MECHANISM	Trigger insulin release in pancreatic beta cells
14905	TOLBUTAMIDE	3017346002	in vivo	Repeat	Gavage	8 day	1000	High	MECHANISM	Trigger insulin release in pancreatic beta cells
14906	TOLBUTAMIDE	3017346003	in vivo	Repeat	Gavage	8 day	1000	High	MECHANISM	Trigger insulin release in pancreatic beta cells
14907	TOLBUTAMIDE	3017345008	in vivo	Repeat	Gavage	29 day	1000	High	MECHANISM	Trigger insulin release in pancreatic beta cells
14908	TOLBUTAMIDE	3017344027	in vivo	Repeat	Gavage	15 day	1000	High	MECHANISM	Trigger insulin release in pancreatic beta cells
14909	TOLBUTAMIDE	3017344028	in vivo	Repeat	Gavage	15 day	1000	High	MECHANISM	Trigger insulin release in pancreatic beta cells
14910	TRIAMTERENE	3017351025	in vivo	Repeat	Gavage	4 day	0	Control	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14911	TRIAMTERENE	3017351028	in vivo	Repeat	Gavage	4 day	15	Low	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14912	TRIAMTERENE	3017351024	in vivo	Repeat	Gavage	4 day	0	Control	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14913	TRIAMTERENE	3017352007	in vivo	Repeat	Gavage	8 day	0	Control	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14914	TRIAMTERENE	3017352008	in vivo	Repeat	Gavage	8 day	15	Low	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14915	TRIAMTERENE	3017352005	in vivo	Repeat	Gavage	8 day	0	Control	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14916	TRIAMTERENE	3017352006	in vivo	Repeat	Gavage	8 day	0	Control	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14917	TRIAMTERENE	3017351023	in vivo	Repeat	Gavage	4 day	0	Control	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14918	TRIAMTERENE	3017354001	in vivo	Single	Gavage	3 hr	0	Control	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14919	TRIAMTERENE	3017354003	in vivo	Single	Gavage	3 hr	0	Control	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14920	TRIAMTERENE	3017417023	in vivo	Single	Gavage	3 hr	0	Control	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14921	TRIAMTERENE	3017354013	in vivo	Single	Gavage	6 hr	0	Control	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14922	TRIAMTERENE	3017354014	in vivo	Single	Gavage	6 hr	0	Control	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14923	TRIAMTERENE	3017370029	in vivo	Repeat	Gavage	15 day	0	Control	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14924	TRIAMTERENE	3017370030	in vivo	Repeat	Gavage	15 day	0	Control	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14925	TRIAMTERENE	3017371001	in vivo	Repeat	Gavage	15 day	0	Control	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14926	TRIAMTERENE	3017371011	in vivo	Repeat	Gavage	29 day	0	Control	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14927	TRIAMTERENE	3017371012	in vivo	Repeat	Gavage	29 day	0	Control	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14928	TRIAMTERENE	3017371013	in vivo	Repeat	Gavage	29 day	0	Control	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14929	TRIAMTERENE	3017351026	in vivo	Repeat	Gavage	4 day	15	Low	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14930	TRIAMTERENE	3017351027	in vivo	Repeat	Gavage	4 day	15	Low	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14931	TRIAMTERENE	3017352014	in vivo	Repeat	Gavage	8 day	150	High	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14932	TRIAMTERENE	3017352015	in vivo	Repeat	Gavage	8 day	150	High	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14933	TRIAMTERENE	3017352016	in vivo	Repeat	Gavage	8 day	150	High	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14934	TRIAMTERENE	3017371008	in vivo	Repeat	Gavage	15 day	150	High	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14935	TRIAMTERENE	3017371009	in vivo	Repeat	Gavage	15 day	150	High	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14936	TRIAMTERENE	3017371010	in vivo	Repeat	Gavage	15 day	150	High	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14937	TRIAMTERENE	3017371020	in vivo	Repeat	Gavage	29 day	150	High	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14938	TRIAMTERENE	3017371021	in vivo	Repeat	Gavage	29 day	150	High	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14939	TRIAMTERENE	3017371022	in vivo	Repeat	Gavage	29 day	150	High	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14940	TRIAMTERENE	3017366021	in vivo	Single	Gavage	24 hr	15	Low	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14941	TRIAMTERENE	3017366022	in vivo	Single	Gavage	24 hr	15	Low	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14942	TRIAMTERENE	3017366023	in vivo	Single	Gavage	24 hr	15	Low	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14943	TRIAMTERENE	3017354007	in vivo	Single	Gavage	3 hr	50	Middle	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14944	TRIAMTERENE	3017354008	in vivo	Single	Gavage	3 hr	50	Middle	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14945	TRIAMTERENE	3017354009	in vivo	Single	Gavage	3 hr	50	Middle	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14946	TRIAMTERENE	3017354019	in vivo	Single	Gavage	6 hr	50	Middle	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14947	TRIAMTERENE	3017354020	in vivo	Single	Gavage	6 hr	50	Middle	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14948	TRIAMTERENE	3017352009	in vivo	Repeat	Gavage	8 day	15	Low	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14949	TRIAMTERENE	3017352010	in vivo	Repeat	Gavage	8 day	15	Low	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14950	TRIAMTERENE	3017371002	in vivo	Repeat	Gavage	15 day	15	Low	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14951	TRIAMTERENE	3017371003	in vivo	Repeat	Gavage	15 day	15	Low	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14952	TRIAMTERENE	3017371004	in vivo	Repeat	Gavage	15 day	15	Low	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14953	TRIAMTERENE	3017371014	in vivo	Repeat	Gavage	29 day	15	Low	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14954	TRIAMTERENE	3017371015	in vivo	Repeat	Gavage	29 day	15	Low	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14955	TRIAMTERENE	3017371016	in vivo	Repeat	Gavage	29 day	15	Low	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14956	TRIAMTERENE	3017351029	in vivo	Repeat	Gavage	4 day	50	Middle	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14957	TRIAMTERENE	3017351030	in vivo	Repeat	Gavage	4 day	50	Middle	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14958	TRIAMTERENE	3017352001	in vivo	Repeat	Gavage	4 day	50	Middle	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14959	TRIAMTERENE	3017352011	in vivo	Repeat	Gavage	8 day	50	Middle	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14960	TRIAMTERENE	3017352012	in vivo	Repeat	Gavage	8 day	50	Middle	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14961	TRIAMTERENE	3017352013	in vivo	Repeat	Gavage	8 day	50	Middle	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14962	TRIAMTERENE	3017371005	in vivo	Repeat	Gavage	15 day	50	Middle	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14963	TRIAMTERENE	3017371006	in vivo	Repeat	Gavage	15 day	50	Middle	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14964	TRIAMTERENE	3017371007	in vivo	Repeat	Gavage	15 day	50	Middle	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14965	TRIAMTERENE	3017371017	in vivo	Repeat	Gavage	29 day	50	Middle	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14966	TRIAMTERENE	3017371018	in vivo	Repeat	Gavage	29 day	50	Middle	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14967	TRIAMTERENE	3017371019	in vivo	Repeat	Gavage	29 day	50	Middle	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14968	TRIAMTERENE	3017352002	in vivo	Repeat	Gavage	4 day	150	High	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14969	TRIAMTERENE	3017352003	in vivo	Repeat	Gavage	4 day	150	High	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14970	TRIAMTERENE	3017352004	in vivo	Repeat	Gavage	4 day	150	High	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14971	TRIAMTERENE	3017354004	in vivo	Single	Gavage	3 hr	15	Low	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14972	TRIAMTERENE	3017354006	in vivo	Single	Gavage	3 hr	15	Low	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14973	TRIAMTERENE	3017417024	in vivo	Single	Gavage	3 hr	15	Low	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14974	TRIAMTERENE	3017354016	in vivo	Single	Gavage	6 hr	15	Low	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14975	TRIAMTERENE	3017354017	in vivo	Single	Gavage	6 hr	15	Low	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14976	TRIAMTERENE	3017354018	in vivo	Single	Gavage	6 hr	15	Low	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14977	TRIAMTERENE	3017366009	in vivo	Single	Gavage	9 hr	15	Low	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14978	TRIAMTERENE	3017366010	in vivo	Single	Gavage	9 hr	15	Low	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14979	TRIAMTERENE	3017366011	in vivo	Single	Gavage	9 hr	15	Low	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14980	TRIAMTERENE	3017366025	in vivo	Single	Gavage	24 hr	50	Middle	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14981	TRIAMTERENE	3017366026	in vivo	Single	Gavage	24 hr	50	Middle	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14982	TRIAMTERENE	3017354010	in vivo	Single	Gavage	3 hr	150	High	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14983	TRIAMTERENE	3017354011	in vivo	Single	Gavage	3 hr	150	High	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14984	TRIAMTERENE	3017354012	in vivo	Single	Gavage	3 hr	150	High	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14985	TRIAMTERENE	3017354022	in vivo	Single	Gavage	6 hr	150	High	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14986	TRIAMTERENE	3017354023	in vivo	Single	Gavage	6 hr	150	High	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14987	TRIAMTERENE	3017354024	in vivo	Single	Gavage	6 hr	150	High	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14988	TRIAMTERENE	3017354021	in vivo	Single	Gavage	6 hr	50	Middle	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14989	TRIAMTERENE	3017366012	in vivo	Single	Gavage	9 hr	50	Middle	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14990	TRIAMTERENE	3017366013	in vivo	Single	Gavage	9 hr	50	Middle	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14991	TRIAMTERENE	3017366014	in vivo	Single	Gavage	9 hr	50	Middle	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14992	TRIAMTERENE	3017366024	in vivo	Single	Gavage	24 hr	50	Middle	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14993	TRIAMTERENE	3017366007	in vivo	Single	Gavage	9 hr	0	Control	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14994	TRIAMTERENE	3017366008	in vivo	Single	Gavage	9 hr	0	Control	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14995	TRIAMTERENE	3017366018	in vivo	Single	Gavage	24 hr	0	Control	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14996	TRIAMTERENE	3017366019	in vivo	Single	Gavage	24 hr	0	Control	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14997	TRIAMTERENE	3017366020	in vivo	Single	Gavage	24 hr	0	Control	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14998	TRIAMTERENE	3017366016	in vivo	Single	Gavage	9 hr	150	High	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
14999	TRIAMTERENE	3017366017	in vivo	Single	Gavage	9 hr	150	High	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
15000	TRIAMTERENE	3017354015	in vivo	Single	Gavage	6 hr	0	Control	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
15001	TRIAMTERENE	3017366015	in vivo	Single	Gavage	9 hr	150	High	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
15002	TRIAMTERENE	3017366028	in vivo	Single	Gavage	24 hr	150	High	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
15003	TRIAMTERENE	3017366029	in vivo	Single	Gavage	24 hr	150	High	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
15004	TRIAMTERENE	3017366006	in vivo	Single	Gavage	9 hr	0	Control	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
15005	TRIAMTERENE	3017366027	in vivo	Single	Gavage	24 hr	150	High	MECHANISM	Inhibit NaCl/ fluid reabsorption in kidney
15006	TRIAZOLAM	3017493012	in vivo	Single	Gavage	24 hr	100	Low	MECHANISM	Modulate neural transmission
15007	TRIAZOLAM	3017493002	in vivo	Single	Gavage	9 hr	100	Low	MECHANISM	Modulate neural transmission
15008	TRIAZOLAM	3017473028	in vivo	Single	Gavage	6 hr	100	Low	MECHANISM	Modulate neural transmission
15009	TRIAZOLAM	3017473029	in vivo	Single	Gavage	6 hr	100	Low	MECHANISM	Modulate neural transmission
15010	TRIAZOLAM	3017493001	in vivo	Single	Gavage	9 hr	100	Low	MECHANISM	Modulate neural transmission
15011	TRIAZOLAM	3017473026	in vivo	Single	Gavage	6 hr	0	Control	MECHANISM	Modulate neural transmission
15012	TRIAZOLAM	3017492027	in vivo	Single	Gavage	9 hr	0	Control	MECHANISM	Modulate neural transmission
15013	TRIAZOLAM	3017492028	in vivo	Single	Gavage	9 hr	0	Control	MECHANISM	Modulate neural transmission
15014	TRIAZOLAM	3017492030	in vivo	Single	Gavage	9 hr	100	Low	MECHANISM	Modulate neural transmission
15015	TRIAZOLAM	3017493009	in vivo	Single	Gavage	24 hr	0	Control	MECHANISM	Modulate neural transmission
15016	TRIAZOLAM	3017493010	in vivo	Single	Gavage	24 hr	0	Control	MECHANISM	Modulate neural transmission
15017	TRIAZOLAM	3017493011	in vivo	Single	Gavage	24 hr	0	Control	MECHANISM	Modulate neural transmission
15018	TRIAZOLAM	3017492029	in vivo	Single	Gavage	9 hr	0	Control	MECHANISM	Modulate neural transmission
15019	TRIAZOLAM	3017473017	in vivo	Single	Gavage	3 hr	100	Low	MECHANISM	Modulate neural transmission
15020	TRIAZOLAM	3017473027	in vivo	Single	Gavage	6 hr	100	Low	MECHANISM	Modulate neural transmission
15021	TRIAZOLAM	3017464017	in vivo	Repeat	Gavage	4 day	0	Control	MECHANISM	Modulate neural transmission
15022	TRIAZOLAM	3017464018	in vivo	Repeat	Gavage	4 day	0	Control	MECHANISM	Modulate neural transmission
15023	TRIAZOLAM	3017464028	in vivo	Repeat	Gavage	8 day	0	Control	MECHANISM	Modulate neural transmission
15024	TRIAZOLAM	3017464029	in vivo	Repeat	Gavage	8 day	0	Control	MECHANISM	Modulate neural transmission
15025	TRIAZOLAM	3017464030	in vivo	Repeat	Gavage	8 day	0	Control	MECHANISM	Modulate neural transmission
15026	TRIAZOLAM	3017463022	in vivo	Repeat	Gavage	15 day	0	Control	MECHANISM	Modulate neural transmission
15027	TRIAZOLAM	3017463023	in vivo	Repeat	Gavage	15 day	0	Control	MECHANISM	Modulate neural transmission
15028	TRIAZOLAM	3017463024	in vivo	Repeat	Gavage	15 day	0	Control	MECHANISM	Modulate neural transmission
15029	TRIAZOLAM	3017464004	in vivo	Repeat	Gavage	29 day	0	Control	MECHANISM	Modulate neural transmission
15030	TRIAZOLAM	3017464005	in vivo	Repeat	Gavage	29 day	0	Control	MECHANISM	Modulate neural transmission
15031	TRIAZOLAM	3017473015	in vivo	Single	Gavage	3 hr	100	Low	MECHANISM	Modulate neural transmission
15032	TRIAZOLAM	3017473016	in vivo	Single	Gavage	3 hr	100	Low	MECHANISM	Modulate neural transmission
15033	TRIAZOLAM	3017464016	in vivo	Repeat	Gavage	4 day	0	Control	MECHANISM	Modulate neural transmission
15034	TRIAZOLAM	3017464021	in vivo	Repeat	Gavage	4 day	100	Low	MECHANISM	Modulate neural transmission
