V1	V2	Type	UniProtID
C94188	Tox21_ERa_LUC_BG1_Agonist	TCA2TCC	NA
C94188	Tox21_FXR_BLA_antagonist_ratio	TCA2TCC	NA
C94188	Tox21_MitochondrialToxicity_ratio	TCA2TCC	NA
C94188	Tox21_PPARd_BLA_antagonist_ratio	TCA2TCC	NA
C94188	Tox21_PPARg_BLA_antagonist_ratio	TCA2TCC	NA
C94188	Tox21_VDR_BLA_Agonist_viability	TCA2TCC	NA
C94268	ACEA_T47D_80hr_Negative	TCA2TCC	NA
C94268	ACEA_T47D_80hr_Positive	TCA2TCC	NA
C94268	ATG_BRE_CIS_up	TCA2TCC	NA
C94268	ATG_ERE_CIS_up	TCA2TCC	NA
C94268	ATG_ERa_TRANS_up	TCA2TCC	NA
C94268	ATG_E_Box_CIS_up	TCA2TCC	NA
C94268	ATG_MRE_CIS_up	TCA2TCC	NA
C94268	ATG_PPARg_TRANS_up	TCA2TCC	NA
C94268	ATG_PPRE_CIS_up	TCA2TCC	NA
C94268	ATG_PXRE_CIS_up	TCA2TCC	NA
C94268	BSK_3C_TissueFactor_down	TCA2TCC	NA
C94268	BSK_4H_MCP1_down	TCA2TCC	NA
C94268	BSK_LPS_PGE2_down	TCA2TCC	NA
C94268	BSK_SAg_Proliferation_down	TCA2TCC	NA
C94268	BSK_hDFCGF_Proliferation_down	TCA2TCC	NA
C94268	NVS_ADME_hCYP1A2	TCA2TCC	NA
C94268	NVS_ADME_hCYP2B6	TCA2TCC	NA
C94268	NVS_ADME_hCYP2C19	TCA2TCC	NA
C94268	NVS_ADME_hCYP2C9	TCA2TCC	NA
C94268	NVS_ADME_hCYP2D6	TCA2TCC	NA
C94268	NVS_ENZ_hMMP13	TCA2TCC	NA
C94268	NVS_ENZ_oCOX2	TCA2TCC	NA
C94268	NVS_ENZ_rMAOAC	TCA2TCC	NA
C94268	NVS_GPCR_hAdoRA1	TCA2TCC	NA
C94268	NVS_GPCR_p5HT2C	TCA2TCC	NA
C94268	NVS_GPCR_rOpiate_NonSelectiveNa	TCA2TCC	NA
C94268	NVS_LGIC_bGABARa1	TCA2TCC	NA
C94268	NVS_MP_hPBR	TCA2TCC	NA
C94268	NVS_MP_rPBR	TCA2TCC	NA
C94268	NVS_NR_bER	TCA2TCC	NA
C94268	NVS_NR_hER	TCA2TCC	NA
C94268	NVS_NR_mERa	TCA2TCC	NA
C94268	NVS_OR_gSIGMA_NonSelective	TCA2TCC	NA
C94268	NVS_TR_gDAT	TCA2TCC	NA
C94268	NVS_TR_hNET	TCA2TCC	NA
C94268	OT_ER_ERaERa_0480	TCA2TCC	NA
C94268	OT_ER_ERaERa_1440	TCA2TCC	NA
C94268	OT_ER_ERaERb_0480	TCA2TCC	NA
C94268	OT_ER_ERaERb_1440	TCA2TCC	NA
C94268	OT_ER_ERbERb_0480	TCA2TCC	NA
C94268	OT_ER_ERbERb_1440	TCA2TCC	NA
C94268	OT_FXR_FXRSRC1_0480	TCA2TCC	NA
C94268	OT_FXR_FXRSRC1_1440	TCA2TCC	NA
C94268	Tox21_ARE_BLA_agonist_ratio	TCA2TCC	NA
C94268	Tox21_AhR	TCA2TCC	NA
C94268	Tox21_ERa_BLA_Agonist_ratio	TCA2TCC	NA
C94268	Tox21_ERa_BLA_Antagonist_ratio	TCA2TCC	NA
C94268	Tox21_ERa_LUC_BG1_Agonist	TCA2TCC	NA
C94268	Tox21_MitochondrialToxicity_ratio	TCA2TCC	NA
C94280	APR_HepG2_CellCycleArrest_72h_dn	TCA2TCC	NA
C94280	APR_HepG2_CellLoss_72h_dn	TCA2TCC	NA
C94280	APR_HepG2_MitoticArrest_72h_up	TCA2TCC	NA
C94280	ATG_PXRE_CIS_up	TCA2TCC	NA
C94280	ATG_PXR_TRANS_up	TCA2TCC	NA
C94280	ATG_VDRE_CIS_up	TCA2TCC	NA
C94280	BSK_3C_HLADR_down	TCA2TCC	NA
C94280	BSK_CASM3C_Thrombomodulin_up	TCA2TCC	NA
C94280	BSK_LPS_IL8_down	TCA2TCC	NA
C94280	BSK_LPS_VCAM1_down	TCA2TCC	NA
C94280	BSK_SAg_CD38_down	TCA2TCC	NA
C94280	BSK_SAg_CD40_down	TCA2TCC	NA
C94280	BSK_SAg_CD69_down	TCA2TCC	NA
C94280	BSK_SAg_Proliferation_down	TCA2TCC	NA
C94280	BSK_hDFCGF_CollagenIII_down	TCA2TCC	NA
C94280	BSK_hDFCGF_MCSF_down	TCA2TCC	NA
C94280	BSK_hDFCGF_Proliferation_down	TCA2TCC	NA
C94280	NVS_ENZ_hPTPN9_Activator	TCA2TCC	NA
C94280	NVS_ENZ_rCNOS	TCA2TCC	NA
C94280	OT_AR_ARSRC1_0960	TCA2TCC	NA
C94280	OT_FXR_FXRSRC1_0480	TCA2TCC	NA
C94361065	ATG_ERE_CIS_up	TCA2TCC	NA
C94361065	ATG_ERa_TRANS_up	TCA2TCC	NA
C94361065	ATG_PXRE_CIS_up	TCA2TCC	NA
C94361065	ATG_VDRE_CIS_up	TCA2TCC	NA
C94361065	BSK_BE3C_TGFb1_down	TCA2TCC	NA
C94361065	BSK_LPS_IL1a_up	TCA2TCC	NA
C94361065	BSK_LPS_PGE2_up	TCA2TCC	NA
C94361065	BSK_LPS_TNFa_up	TCA2TCC	NA
C94361065	BSK_hDFCGF_Proliferation_down	TCA2TCC	NA
C94361065	NVS_ADME_hCYP19A1	TCA2TCC	NA
C94361065	NVS_ADME_hCYP2B6	TCA2TCC	NA
C94361065	NVS_ADME_hCYP2C18	TCA2TCC	NA
C94361065	NVS_ADME_hCYP2C19	TCA2TCC	NA
C94361065	NVS_ADME_hCYP2C9	TCA2TCC	NA
C94361065	NVS_ADME_hCYP3A4	TCA2TCC	NA
C94361065	NVS_ADME_rCYP2A1	TCA2TCC	NA
C94361065	NVS_ADME_rCYP2A2	TCA2TCC	NA
C94361065	NVS_ADME_rCYP2B1	TCA2TCC	NA
C94361065	NVS_ADME_rCYP2C11	TCA2TCC	NA
C94361065	NVS_ADME_rCYP2C12	TCA2TCC	NA
C94361065	NVS_ADME_rCYP2C13	TCA2TCC	NA
C94361065	NVS_ADME_rCYP2D2	TCA2TCC	NA
C94361065	NVS_ADME_rCYP3A1	TCA2TCC	NA
C94361065	NVS_ADME_rCYP3A2	TCA2TCC	NA
C94361065	NVS_GPCR_hM4	TCA2TCC	NA
C94361065	NVS_IC_rNaCh_site2	TCA2TCC	NA
C94361065	NVS_NR_cAR	TCA2TCC	NA
C94361065	NVS_NR_hAR	TCA2TCC	NA
C94361065	NVS_NR_hGR	TCA2TCC	NA
C94361065	NVS_TR_hDAT	TCA2TCC	NA
C94361065	OT_ER_ERbERb_0480	TCA2TCC	NA
C94361065	OT_ER_ERbERb_1440	TCA2TCC	NA
C94361065	Tox21_Aromatase_Inhibition	TCA2TCC	NA
C94361065	Tox21_ERa_LUC_BG1_Agonist	TCA2TCC	NA
C94462	ATG_RARg_TRANS_up	TCA2TCC	NA
C94462	ATG_TAL_CIS_up	TCA2TCC	NA
C94462	NVS_NR_mERa	TCA2TCC	NA
C94462	OT_ER_ERaERb_0480	TCA2TCC	NA
C94462	Tox21_NFkB_BLA_agonist_viability	TCA2TCC	NA
C94473	ACEA_T47D_80hr_Negative	TCA2TCC	NA
C94473	OT_ER_ERaERb_0480	TCA2TCC	NA
C94473	OT_ER_ERbERb_0480	TCA2TCC	NA
C94473	OT_FXR_FXRSRC1_0480	TCA2TCC	NA
C94473	Tox21_ELG1_LUC_Agonist	TCA2TCC	NA
C94473	Tox21_ERa_LUC_BG1_Agonist	TCA2TCC	NA
C94597	APR_HepG2_MitoMembPot_24h_dn	TCA2TCC	NA
C94597	NVS_ENZ_hCASP2_Activator	TCA2TCC	NA
C94597	NVS_NR_hPPARa	TCA2TCC	NA
C94597	NVS_OR_gSIGMA_NonSelective	TCA2TCC	NA
C94597	OT_AR_ARELUC_AG_1440	TCA2TCC	NA
C94600	Tox21_p53_BLA_p4_ratio	TCA2TCC	NA
C94600	Tox21_p53_BLA_p4_viability	TCA2TCC	NA
C94713	ATG_ERE_CIS_up	TCA2TCC	NA
C94746	APR_HepG2_MitoMembPot_72h_dn	TCA2TCC	NA
C94746	ATG_PPRE_CIS_up	TCA2TCC	NA
C94746	NVS_ENZ_hCK2a2b2	TCA2TCC	NA
C94746	NVS_ENZ_hPPP1CA	TCA2TCC	NA
C94746	NVS_GPCR_rGHB	TCA2TCC	NA
C94746	NVS_NR_hCAR_Antagonist	TCA2TCC	NA
C94746	NVS_NR_hPPARg	TCA2TCC	NA
C94746	OT_AR_ARELUC_AG_1440	TCA2TCC	NA
C94757	ATG_PPARg_TRANS_up	TCA2TCC	NA
C94757	BSK_BE3C_uPAR_up	TCA2TCC	NA
C94757	BSK_LPS_SRB_down	TCA2TCC	NA
C94757	NVS_ADME_hCYP2C19	TCA2TCC	NA
C94757	NVS_ENZ_hCK2a2b2	TCA2TCC	NA
C94757	NVS_ENZ_rCOMT	TCA2TCC	NA
C94757	Tox21_p53_BLA_p4_ratio	TCA2TCC	NA
C94757	Tox21_p53_BLA_p5_ratio	TCA2TCC	NA
C94804	ACEA_T47D_80hr_Negative	TCA2TCC	NA
C94804	ATG_ERE_CIS_up	TCA2TCC	NA
C94815	ATG_PPARg_TRANS_up	TCA2TCC	NA
C94815	ATG_PPRE_CIS_up	TCA2TCC	NA
C94815	ATG_RXRb_TRANS_up	TCA2TCC	NA
C94826	ATG_PPARg_TRANS_up	TCA2TCC	NA
C94826	ATG_PPRE_CIS_up	TCA2TCC	NA
C94826	ATG_PXRE_CIS_up	TCA2TCC	NA
C94826	BSK_KF3CT_IP10_down	TCA2TCC	NA
C94826	BSK_LPS_PGE2_down	TCA2TCC	NA
C94826	NVS_ADME_hCYP2C19	TCA2TCC	NA
C94826	NVS_ENZ_hCK2a2b2	TCA2TCC	NA
C94826	NVS_GPCR_hH1	TCA2TCC	NA
C94826	NVS_GPCR_rabPAF	TCA2TCC	NA
C94917	ACEA_T47D_80hr_Positive	TCA2TCC	NA
C94917	ATG_AP_1_CIS_up	TCA2TCC	NA
C94917	ATG_Ahr_CIS_up	TCA2TCC	NA
C94917	ATG_BRE_CIS_up	TCA2TCC	NA
C94917	ATG_CMV_CIS_up	TCA2TCC	NA
C94917	ATG_ERa_TRANS_up	TCA2TCC	NA
C94917	ATG_HIF1a_CIS_up	TCA2TCC	NA
C94917	ATG_NF_kB_CIS_up	TCA2TCC	NA
C94917	ATG_NRF2_ARE_CIS_up	TCA2TCC	NA
C94917	ATG_NURR1_TRANS_up	TCA2TCC	NA
C94917	ATG_PPARg_TRANS_up	TCA2TCC	NA
C94917	ATG_PPRE_CIS_up	TCA2TCC	NA
C94917	ATG_RORE_CIS_up	TCA2TCC	NA
C94917	ATG_TAL_CIS_up	TCA2TCC	NA
C94917	ATG_TA_CIS_up	TCA2TCC	NA
C94917	Tox21_AhR	TCA2TCC	NA
C94962	Tox21_PPARd_BLA_agonist_ratio	TCA2TCC	NA
C950378	ATG_Ahr_CIS_up	TCA2TCC	NA
C950378	ATG_CRE_CIS_up	TCA2TCC	NA
C950378	ATG_ERE_CIS_up	TCA2TCC	NA
C950378	ATG_NRF2_ARE_CIS_up	TCA2TCC	NA
C950378	ATG_Oct_MLP_CIS_up	TCA2TCC	NA
C950378	ATG_PBREM_CIS_up	TCA2TCC	NA
C950378	ATG_PPARg_TRANS_up	TCA2TCC	NA
C950378	ATG_PPRE_CIS_up	TCA2TCC	NA
C950378	ATG_PXRE_CIS_up	TCA2TCC	NA
C950378	ATG_VDRE_CIS_up	TCA2TCC	NA
C950378	BSK_3C_HLADR_down	TCA2TCC	NA
C950378	BSK_BE3C_PAI1_down	TCA2TCC	NA
C950378	BSK_LPS_Eselectin_down	TCA2TCC	NA
C950378	BSK_LPS_PGE2_up	TCA2TCC	NA
C950378	NVS_ADME_hCYP19A1	TCA2TCC	NA
C950378	NVS_ADME_hCYP1A1	TCA2TCC	NA
C950378	NVS_ADME_hCYP1A2	TCA2TCC	NA
C950378	NVS_ADME_hCYP2A6	TCA2TCC	NA
C950378	NVS_ADME_hCYP2B6	TCA2TCC	NA
C950378	NVS_ADME_hCYP2C18	TCA2TCC	NA
C950378	NVS_ADME_hCYP2C19	TCA2TCC	NA
C950378	NVS_ADME_hCYP2C9	TCA2TCC	NA
C950378	NVS_ADME_hCYP2D6	TCA2TCC	NA
C950378	NVS_ADME_hCYP2J2	TCA2TCC	NA
C950378	NVS_ADME_rCYP2A2	TCA2TCC	NA
C950378	NVS_ADME_rCYP2B1	TCA2TCC	NA
C950378	NVS_ADME_rCYP2C11	TCA2TCC	NA
C950378	NVS_ADME_rCYP2C6	TCA2TCC	NA
C950378	NVS_ADME_rCYP3A1	TCA2TCC	NA
C950378	NVS_ADME_rCYP3A2	TCA2TCC	NA
C950378	NVS_ENZ_hPDE4A1	TCA2TCC	NA
C950378	NVS_GPCR_hAdrb2	TCA2TCC	NA
C950378	NVS_MP_hPBR	TCA2TCC	NA
C950378	NVS_MP_rPBR	TCA2TCC	NA
C950378	NVS_NR_hAR	TCA2TCC	NA
C950378	NVS_NR_hCAR_Antagonist	TCA2TCC	NA
C950378	NVS_NR_hGR	TCA2TCC	NA
C950378	NVS_OR_gSIGMA_NonSelective	TCA2TCC	NA
C95136	ATG_Ahr_CIS_up	TCA2TCC	NA
C95136	ATG_ERE_CIS_up	TCA2TCC	NA
C95136	ATG_ERa_TRANS_up	TCA2TCC	NA
C95136	ATG_NRF2_ARE_CIS_up	TCA2TCC	NA
C95136	ATG_PPARg_TRANS_up	TCA2TCC	NA
C95136	ATG_PXRE_CIS_up	TCA2TCC	NA
C95136	ATG_PXR_TRANS_up	TCA2TCC	NA
C95136	NVS_MP_hPBR	TCA2TCC	NA
C95136	Tox21_AhR	TCA2TCC	NA
C95136	Tox21_ERa_LUC_BG1_Agonist	TCA2TCC	NA
C95147	ACEA_T47D_80hr_Positive	TCA2TCC	NA
C95147	BSK_4H_Pselectin_up	TCA2TCC	NA
C95147	NVS_ENZ_hCK1D	TCA2TCC	NA
C95147	NVS_ENZ_rMAOBC	TCA2TCC	NA
C95147	NVS_ENZ_rMAOBP	TCA2TCC	NA
C95147	Tox21_ARE_BLA_agonist_viability	TCA2TCC	NA
C95147	Tox21_HSE_BLA_agonist_ratio	TCA2TCC	NA
C95169	ATG_Ahr_CIS_up	TCA2TCC	NA
C95169	ATG_CMV_CIS_up	TCA2TCC	NA
C95169	ATG_NRF2_ARE_CIS_up	TCA2TCC	NA
C95169	ATG_PXRE_CIS_up	TCA2TCC	NA
C95169	OT_AR_ARELUC_AG_1440	TCA2TCC	NA
C95169	Tox21_AhR	TCA2TCC	NA
C95266403	ATG_PXRE_CIS_up	TCA2TCC	NA
C95266403	Tox21_p53_BLA_p4_viability	TCA2TCC	NA
C95385	ACEA_T47D_80hr_Negative	TCA2TCC	NA
C95385	ATG_ERRg_TRANS_up	TCA2TCC	NA
C95385	ATG_FoxO_CIS_up	TCA2TCC	NA
C95385	ATG_HNF4a_TRANS_up	TCA2TCC	NA
C95385	ATG_M_19_CIS_up	TCA2TCC	NA
C95385	ATG_RARg_TRANS_up	TCA2TCC	NA
C95385	NVS_NR_cAR	TCA2TCC	NA
C95385	NVS_NR_hGR	TCA2TCC	NA
C95385	NVS_NR_hRAR_Antagonist	TCA2TCC	NA
C95385	NVS_NR_rAR	TCA2TCC	NA
C95385	OT_ER_ERaERb_1440	TCA2TCC	NA
C95385	OT_ER_ERbERb_1440	TCA2TCC	NA
C95385	OT_ERa_EREGFP_0120	TCA2TCC	NA
C95385	OT_ERa_EREGFP_0480	TCA2TCC	NA
C95385	OT_FXR_FXRSRC1_0480	TCA2TCC	NA
C95385	OT_FXR_FXRSRC1_1440	TCA2TCC	NA
C95385	OT_NURR1_NURR1RXRa_1440	TCA2TCC	NA
C95385	Tox21_ARE_BLA_agonist_viability	TCA2TCC	NA
C95385	Tox21_AR_BLA_Agonist_ratio	TCA2TCC	NA
C95385	Tox21_AR_BLA_Antagonist_ratio	TCA2TCC	NA
C95385	Tox21_Aromatase_Inhibition	TCA2TCC	NA
C95385	Tox21_ERa_BLA_Agonist_ratio	TCA2TCC	NA
C95385	Tox21_ERa_BLA_Antagonist_ratio	TCA2TCC	NA
C95385	Tox21_ESRE_BLA_viability	TCA2TCC	NA
C95385	Tox21_FXR_BLA_agonist_ratio	TCA2TCC	NA
C95385	Tox21_FXR_BLA_agonist_viability	TCA2TCC	NA
C95385	Tox21_FXR_BLA_antagonist_ratio	TCA2TCC	NA
C95385	Tox21_FXR_BLA_antagonist_viability	TCA2TCC	NA
C95385	Tox21_GR_BLA_Agonist_ratio	TCA2TCC	NA
C95385	Tox21_GR_BLA_Antagonist_viability	TCA2TCC	NA
C95385	Tox21_HSE_BLA_agonist_ratio	TCA2TCC	NA
C95385	Tox21_HSE_BLA_agonist_viability	TCA2TCC	NA
C95385	Tox21_MitochondrialToxicity_ratio	TCA2TCC	NA
C95385	Tox21_MitochondrialToxicity_viability	TCA2TCC	NA
C95385	Tox21_NFkB_BLA_agonist_viability	TCA2TCC	NA
C95385	Tox21_PPARd_BLA_Agonist_viability	TCA2TCC	NA
C95385	Tox21_PPARd_BLA_agonist_ratio	TCA2TCC	NA
C95385	Tox21_PPARg_BLA_antagonist_viability	TCA2TCC	NA
C95385	Tox21_TR_LUC_GH3_Antagonist	TCA2TCC	NA
C95385	Tox21_VDR_BLA_Agonist_viability	TCA2TCC	NA
C95385	Tox21_VDR_BLA_antagonist_viability	TCA2TCC	NA
C95385	Tox21_p53_BLA_p1_ratio	TCA2TCC	NA
C95385	Tox21_p53_BLA_p1_viability	TCA2TCC	NA
C95385	Tox21_p53_BLA_p3_ratio	TCA2TCC	NA
C95385	Tox21_p53_BLA_p3_viability	TCA2TCC	NA
C95385	Tox21_p53_BLA_p4_ratio	TCA2TCC	NA
C95385	Tox21_p53_BLA_p4_viability	TCA2TCC	NA
C95487	ATG_AP_1_CIS_up	TCA2TCC	NA
C95487	ATG_IR1_CIS_up	TCA2TCC	NA
C95487	ATG_M_19_TRANS_up	TCA2TCC	NA
C95487	ATG_Sp1_CIS_up	TCA2TCC	NA
C95487	BSK_LPS_PGE2_down	TCA2TCC	NA
C95498	NVS_ADME_hCYP4F12	TCA2TCC	NA
C95498	NVS_ENZ_rCNOS_Activator	TCA2TCC	NA
C95498	NVS_OR_gSIGMA_NonSelective	TCA2TCC	NA
C95501	BSK_CASM3C_MCSF_down	TCA2TCC	NA
C95501	BSK_LPS_PGE2_up	TCA2TCC	NA
C95501	NVS_ADME_hCYP4F12	TCA2TCC	NA
C95501	OT_ER_ERaERb_1440	TCA2TCC	NA
C95501	OT_ER_ERbERb_1440	TCA2TCC	NA
C95501	OT_ERa_EREGFP_0480	TCA2TCC	NA
C95534	BSK_4H_uPAR_down	TCA2TCC	NA
C95534	NVS_GPCR_rSST	TCA2TCC	NA
C95545	ACEA_T47D_80hr_Negative	TCA2TCC	NA
C95545	APR_HepG2_CellCycleArrest_24h_dn	TCA2TCC	NA
C95545	APR_HepG2_CellCycleArrest_72h_dn	TCA2TCC	NA
C95545	APR_HepG2_CellLoss_24h_dn	TCA2TCC	NA
C95545	APR_HepG2_CellLoss_72h_dn	TCA2TCC	NA
C95545	APR_HepG2_MitoMass_72h_dn	TCA2TCC	NA
C95545	APR_HepG2_MitoticArrest_72h_up	TCA2TCC	NA
C95545	APR_HepG2_OxidativeStress_24h_up	TCA2TCC	NA
C95545	APR_HepG2_OxidativeStress_72h_up	TCA2TCC	NA
C95545	APR_HepG2_StressKinase_72h_up	TCA2TCC	NA
C95545	APR_HepG2_p53Act_24h_up	TCA2TCC	NA
C95545	APR_HepG2_p53Act_72h_up	TCA2TCC	NA
C95545	ATG_AP_1_CIS_up	TCA2TCC	NA
C95545	ATG_Ahr_CIS_up	TCA2TCC	NA
C95545	ATG_BRE_CIS_up	TCA2TCC	NA
C95545	ATG_CMV_CIS_up	TCA2TCC	NA
C95545	ATG_CRE_CIS_up	TCA2TCC	NA
C95545	ATG_C_EBP_CIS_up	TCA2TCC	NA
C95545	ATG_DR5_CIS_up	TCA2TCC	NA
C95545	ATG_EGR_CIS_up	TCA2TCC	NA
C95545	ATG_HIF1a_CIS_up	TCA2TCC	NA
C95545	ATG_MRE_CIS_up	TCA2TCC	NA
C95545	ATG_NFI_CIS_up	TCA2TCC	NA
C95545	ATG_NRF2_ARE_CIS_up	TCA2TCC	NA
C95545	ATG_Oct_MLP_CIS_up	TCA2TCC	NA
C95545	ATG_PPRE_CIS_up	TCA2TCC	NA
C95545	ATG_Pax6_CIS_up	TCA2TCC	NA
C95545	ATG_RORE_CIS_up	TCA2TCC	NA
C95545	ATG_Sox_CIS_up	TCA2TCC	NA
C95545	ATG_Sp1_CIS_up	TCA2TCC	NA
C95545	ATG_TA_CIS_up	TCA2TCC	NA
C95545	ATG_VDRE_CIS_up	TCA2TCC	NA
C95545	ATG_Xbp1_CIS_up	TCA2TCC	NA
C95545	ATG_p53_CIS_up	TCA2TCC	NA
C95545	BSK_3C_Eselectin_down	TCA2TCC	NA
C95545	BSK_3C_HLADR_down	TCA2TCC	NA
C95545	BSK_3C_IL8_up	TCA2TCC	NA
C95545	BSK_3C_Proliferation_down	TCA2TCC	NA
C95545	BSK_3C_VCAM1_down	TCA2TCC	NA
C95545	BSK_3C_uPAR_up	TCA2TCC	NA
C95545	BSK_4H_Eotaxin3_down	TCA2TCC	NA
C95545	BSK_4H_VCAM1_down	TCA2TCC	NA
C95545	BSK_BE3C_PAI1_down	TCA2TCC	NA
C95545	BSK_CASM3C_HLADR_down	TCA2TCC	NA
C95545	BSK_CASM3C_MCSF_down	TCA2TCC	NA
C95545	BSK_CASM3C_Proliferation_down	TCA2TCC	NA
C95545	BSK_CASM3C_Thrombomodulin_up	TCA2TCC	NA
C95545	BSK_CASM3C_VCAM1_down	TCA2TCC	NA
C95545	BSK_KF3CT_MCP1_up	TCA2TCC	NA
C95545	BSK_KF3CT_MMP9_down	TCA2TCC	NA
C95545	BSK_LPS_CD40_down	TCA2TCC	NA
C95545	BSK_LPS_MCSF_down	TCA2TCC	NA
C95545	BSK_LPS_PGE2_down	TCA2TCC	NA
C95545	BSK_LPS_VCAM1_down	TCA2TCC	NA
C95545	BSK_SAg_CD38_down	TCA2TCC	NA
C95545	BSK_SAg_Eselectin_down	TCA2TCC	NA
C95545	BSK_SAg_IL8_up	TCA2TCC	NA
C95545	BSK_hDFCGF_Proliferation_down	TCA2TCC	NA
C95545	BSK_hDFCGF_VCAM1_down	TCA2TCC	NA
C95545	NVS_ENZ_hDUSP3	TCA2TCC	NA
C95545	NVS_ENZ_hES	TCA2TCC	NA
C95545	NVS_ENZ_hGSK3b	TCA2TCC	NA
C95545	NVS_ENZ_hMet	TCA2TCC	NA
C95545	NVS_ENZ_hPDE5	TCA2TCC	NA
C95545	NVS_ENZ_hPTPN9	TCA2TCC	NA
C95545	NVS_ENZ_hPTPRC	TCA2TCC	NA
C95545	NVS_ENZ_oCOX2	TCA2TCC	NA
C95545	NVS_ENZ_rabI2C	TCA2TCC	NA
C95545	NVS_GPCR_bAdoR_NonSelective	TCA2TCC	NA
C95545	NVS_GPCR_hAdoRA2a	TCA2TCC	NA
C95545	NVS_NR_hAR	TCA2TCC	NA
C95545	OT_FXR_FXRSRC1_1440	TCA2TCC	NA
C95545	Tox21_ARE_BLA_agonist_ratio	TCA2TCC	NA
C95545	Tox21_AhR	TCA2TCC	NA
C95545	Tox21_ELG1_LUC_Agonist	TCA2TCC	NA
C95545	Tox21_MitochondrialToxicity_ratio	TCA2TCC	NA
C95545	Tox21_TR_LUC_GH3_Antagonist	TCA2TCC	NA
C95578	ATG_NRF2_ARE_CIS_up	TCA2TCC	NA
C95578	NVS_NR_hPPARa	TCA2TCC	NA
C95636	ATG_PXRE_CIS_up	TCA2TCC	NA
C95658	ATG_ERE_CIS_up	TCA2TCC	NA
C95658	ATG_ERa_TRANS_up	TCA2TCC	NA
C95658	ATG_M_32_TRANS_up	TCA2TCC	NA
C95658	ATG_NRF2_ARE_CIS_up	TCA2TCC	NA
C95658	BSK_CASM3C_MCP1_down	TCA2TCC	NA
C95658	BSK_CASM3C_Thrombomodulin_up	TCA2TCC	NA
C95658	BSK_CASM3C_TissueFactor_up	TCA2TCC	NA
C95658	BSK_KF3CT_TGFb1_down	TCA2TCC	NA
C95658	BSK_LPS_PGE2_down	TCA2TCC	NA
C95658	BSK_SAg_CD40_down	TCA2TCC	NA
C95658	BSK_SAg_MCP1_down	TCA2TCC	NA
C95658	NVS_ENZ_hMMP1	TCA2TCC	NA
C95658	NVS_ENZ_rMAOBC	TCA2TCC	NA
C95658	NVS_GPCR_p5HT2C	TCA2TCC	NA
C95658	NVS_NR_hER	TCA2TCC	NA
C95658	NVS_NR_hPR	TCA2TCC	NA
C95737681	APR_HepG2_CellCycleArrest_24h_dn	TCA2TCC	NA
C95737681	APR_HepG2_CellCycleArrest_72h_dn	TCA2TCC	NA
C95737681	APR_HepG2_CellLoss_72h_dn	TCA2TCC	NA
C95737681	APR_HepG2_MicrotubuleCSK_72h_up	TCA2TCC	NA
C95737681	APR_HepG2_MitoMembPot_1h_dn	TCA2TCC	NA
C95737681	APR_HepG2_MitoMembPot_24h_dn	TCA2TCC	NA
C95737681	ATG_AP_1_CIS_up	TCA2TCC	NA
C95737681	ATG_CMV_CIS_up	TCA2TCC	NA
C95737681	ATG_CRE_CIS_up	TCA2TCC	NA
C95737681	ATG_C_EBP_CIS_up	TCA2TCC	NA
C95737681	ATG_EGR_CIS_up	TCA2TCC	NA
C95737681	ATG_ERE_CIS_up	TCA2TCC	NA
C95737681	ATG_ERa_TRANS_up	TCA2TCC	NA
C95737681	ATG_E_Box_CIS_up	TCA2TCC	NA
C95737681	ATG_MRE_CIS_up	TCA2TCC	NA
C95737681	ATG_NFI_CIS_up	TCA2TCC	NA
C95737681	ATG_NF_kB_CIS_up	TCA2TCC	NA
C95737681	ATG_NRF2_ARE_CIS_up	TCA2TCC	NA
C95737681	ATG_Oct_MLP_CIS_up	TCA2TCC	NA
C95737681	ATG_PBREM_CIS_up	TCA2TCC	NA
C95737681	ATG_PPARg_TRANS_up	TCA2TCC	NA
C95737681	ATG_PPRE_CIS_up	TCA2TCC	NA
C95737681	ATG_PXRE_CIS_up	TCA2TCC	NA
C95737681	ATG_RORE_CIS_up	TCA2TCC	NA
C95737681	ATG_TA_CIS_up	TCA2TCC	NA
C95737681	ATG_TGFb_CIS_up	TCA2TCC	NA
C95737681	ATG_VDRE_CIS_up	TCA2TCC	NA
C95737681	BSK_3C_HLADR_down	TCA2TCC	NA
C95737681	BSK_3C_SRB_down	TCA2TCC	NA
C95737681	BSK_3C_Thrombomodulin_up	TCA2TCC	NA
C95737681	BSK_3C_TissueFactor_down	TCA2TCC	NA
C95737681	BSK_3C_uPAR_down	TCA2TCC	NA
C95737681	BSK_BE3C_HLADR_down	TCA2TCC	NA
C95737681	BSK_BE3C_uPAR_up	TCA2TCC	NA
C95737681	BSK_BE3C_uPA_down	TCA2TCC	NA
C95737681	BSK_CASM3C_Proliferation_down	TCA2TCC	NA
C95737681	BSK_LPS_CD40_down	TCA2TCC	NA
C95737681	BSK_LPS_PGE2_down	TCA2TCC	NA
C95737681	BSK_LPS_VCAM1_down	TCA2TCC	NA
C95737681	BSK_SAg_Eselectin_down	TCA2TCC	NA
C95737681	BSK_SAg_PBMCCytotoxicity_up	TCA2TCC	NA
C95737681	BSK_SAg_Proliferation_down	TCA2TCC	NA
C95737681	BSK_SAg_SRB_down	TCA2TCC	NA
C95737681	BSK_hDFCGF_MIG_up	TCA2TCC	NA
